question,correct_answers,question_type
What is the charge of a Helium atom with 4 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Potassium has 19 electrons. What is its charge?,0,short_answer
An atom of Iron has a charge of +3. How many electrons are in the atom?,23,short_answer
What is the charge of a Beryllium atom with 4 electrons?,0,short_answer
How many electrons does a Scandium atom have if its charge is -1?,22,short_answer
What is the charge of a Carbon atom with 4 electrons?,+2;+ 2;2+;2 +;2,short_answer
How many electrons does a Magnesium atom have if its charge is 0?,12,short_answer
An atom of Copper has 27 electrons. What is its charge?,+2;+ 2;2+;2 +;2,short_answer
How many electrons does a Potassium atom have if its charge is -3?,22,short_answer
An atom of Nitrogen has a charge of 0. How many electrons are in the atom?,7,short_answer
What is the charge of an Europium atom with 64 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Beryllium has a charge of -3. How many electrons are in the atom?,7,short_answer
What is the charge of a Phosphorus atom with 18 electrons?,-3;- 3;3-;3 -,short_answer
An atom of Chromium has 23 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Potassium atom have if its charge is +3?,16,short_answer
An atom of Nickel has 27 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Fluorine atom have if its charge is +1?,8,short_answer
How many electrons does a Scandium atom have if its charge is -3?,24,short_answer
How many electrons does a Sodium atom have if its charge is -1?,12,short_answer
An atom of Aluminum has 10 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
An atom of Nitrogen has 8 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
What is the charge of a Fluorine atom with 6 electrons?,+3;+ 3;3+;3 +;3,short_answer
What is the charge of an Iron atom with 24 electrons?,+2;+ 2;2+;2 +;2,short_answer
What is the charge of an Aluminum atom with 12 electrons?,+1;+ 1;1+;1 +;1,short_answer
What is the charge of a Carbon atom with 7 electrons?,-1;- 1;1-;1 -,short_answer
How many electrons does a Scandium atom have if its charge is -2?,23,short_answer
What is the charge of a Lithium atom with 2 electrons?,+1;+ 1;1+;1 +;1,short_answer
What is the charge of a Silicon atom with 15 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Aluminum has 14 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Potassium has 22 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Cobalt has a charge of 0. How many electrons are in the atom?,27,short_answer
An atom of Scandium has 24 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
How many electrons does a Carbon atom have if its charge is +2?,4,short_answer
An atom of Nitrogen has a charge of +1. How many electrons are in the atom?,6,short_answer
An atom of Magnesium has 13 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Lithium has 0 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
An atom of Technetium has a charge of 0. How many electrons are in the atom?,43,short_answer
What is the charge of a Magnesium atom with 10 electrons?,+2;+ 2;2+;2 +;2,short_answer
What is the charge of a Promethium atom with 64 electrons?,-3;- 3;3-;3 -,short_answer
How many electrons does a Fluorine atom have if its charge is 0?,9,short_answer
An atom of Lithium has a charge of -1. How many electrons are in the atom?,4,short_answer
What is the charge of a Sulfur atom with 13 electrons?,+3;+ 3;3+;3 +;3,short_answer
An atom of Boron has a charge of +1. How many electrons are in the atom?,4,short_answer
An atom of Copper has 30 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
How many electrons does a Silicon atom have if its charge is 0?,14,short_answer
What is the charge of a Manganese atom with 28 electrons?,-3;- 3;3-;3 -,short_answer
What is the charge of a Vanadium atom with 23 electrons?,0,short_answer
An atom of Chromium has a charge of -1. How many electrons are in the atom?,25,short_answer
How many electrons does a Calcium atom have if its charge is -2?,22,short_answer
How many electrons does an Oxygen atom have if its charge is +3?,5,short_answer
An atom of Phosphorus has 15 electrons. What is its charge?,0,short_answer
What is the charge of a Potassium atom with 21 electrons?,-2;- 2;2-;2 -,short_answer
How many electrons does a Nitrogen atom have if its charge is -1?,8,short_answer
An atom of Antimony has a charge of +3. How many electrons are in the atom?,48,short_answer
An atom of Phosphorus has 17 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
An atom of Sulfur has 18 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
An atom of Chlorine has 14 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
An atom of Iron has 28 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Carbon atom with 3 electrons?,+3;+ 3;3+;3 +;3,short_answer
An atom of Scandium has a charge of -1. How many electrons are in the atom?,22,short_answer
An atom of Neon has a charge of +1. How many electrons are in the atom?,9,short_answer
How many electrons does a Nitrogen atom have if its charge is -2?,9,short_answer
An atom of Hydrogen has 1 electrons. What is its charge?,0,short_answer
An atom of Neon has a charge of +1. How many electrons are in the atom?,9,short_answer
An atom of Helium has a charge of -1. How many electrons are in the atom?,3,short_answer
An atom of Neon has a charge of +1. How many electrons are in the atom?,9,short_answer
An atom of Magnesium has a charge of +3. How many electrons are in the atom?,9,short_answer
What is the charge of a Silicon atom with 12 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Zinc has a charge of -3. How many electrons are in the atom?,33,short_answer
How many electrons does a Lithium atom have if its charge is -2?,5,short_answer
An atom of Manganese has 28 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
What is the charge of a Chlorine atom with 20 electrons?,-3;- 3;3-;3 -,short_answer
How many electrons does a Sulfur atom have if its charge is +2?,14,short_answer
An atom of Calcium has 23 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Silicon has a charge of -1. How many electrons are in the atom?,15,short_answer
How many electrons does a Lithium atom have if its charge is 0?,3,short_answer
An atom of Sodium has 13 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Phosphorus atom with 14 electrons?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Titanium atom have if its charge is -1?,23,short_answer
What is the charge of a Chlorine atom with 18 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Titanium has 25 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Scandium has 22 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Phosphorus has a charge of -1. How many electrons are in the atom?,16,short_answer
What is the charge of a Helium atom with 4 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Yttrium has 42 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Iron has a charge of -2. How many electrons are in the atom?,28,short_answer
An atom of Boron has 8 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
What is the charge of a Cerium atom with 60 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Argon has a charge of +2. How many electrons are in the atom?,16,short_answer
How many electrons does a Neon atom have if its charge is -3?,13,short_answer
An atom of Americium has a charge of +1. How many electrons are in the atom?,94,short_answer
An atom of Nickel has a charge of -3. How many electrons are in the atom?,31,short_answer
What is the charge of a Beryllium atom with 5 electrons?,-1;- 1;1-;1 -,short_answer
What is the charge of an Argon atom with 18 electrons?,0,short_answer
What is the charge of a Potassium atom with 16 electrons?,+3;+ 3;3+;3 +;3,short_answer
What is the charge of a Sulfur atom with 15 electrons?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Magnesium atom have if its charge is -1?,13,short_answer
What is the charge of a Chlorine atom with 14 electrons?,+3;+ 3;3+;3 +;3,short_answer
What is the charge of a Phosphorus atom with 16 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Chromium has a charge of -2. How many electrons are in the atom?,26,short_answer
An atom of Erbium has a charge of -1. How many electrons are in the atom?,69,short_answer
An atom of Cobalt has 26 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Titanium atom have if its charge is -2?,24,short_answer
An atom of Lithium has a charge of -1. How many electrons are in the atom?,4,short_answer
An atom of Manganese has a charge of -1. How many electrons are in the atom?,26,short_answer
How many electrons does a Beryllium atom have if its charge is -2?,6,short_answer
An atom of Phosphorus has 15 electrons. What is its charge?,0,short_answer
An atom of Sulfur has 18 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Phosphorus atom with 17 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Nickel has 29 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Boron has a charge of 0. How many electrons are in the atom?,5,short_answer
An atom of Magnesium has a charge of +2. How many electrons are in the atom?,10,short_answer
How many electrons does a Copernicium atom have if its charge is +1?,111,short_answer
An atom of Silicon has 17 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
What is the charge of a Hydrogen atom with 3 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Nickel has a charge of +2. How many electrons are in the atom?,26,short_answer
An atom of Aluminum has a charge of -1. How many electrons are in the atom?,14,short_answer
An atom of Helium has a charge of +2. How many electrons are in the atom?,0,short_answer
What is the charge of a Beryllium atom with 2 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Copper has 32 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
How many electrons does a Polonium atom have if its charge is -2?,86,short_answer
How many electrons does a Scandium atom have if its charge is +3?,18,short_answer
What is the charge of a Nickel atom with 26 electrons?,+2;+ 2;2+;2 +;2,short_answer
How many electrons does a Zinc atom have if its charge is +2?,28,short_answer
What is the charge of a Zinc atom with 28 electrons?,+2;+ 2;2+;2 +;2,short_answer
How many electrons does a Copper atom have if its charge is -2?,31,short_answer
How many electrons does an Indium atom have if its charge is -3?,52,short_answer
An atom of Boron has a charge of +1. How many electrons are in the atom?,4,short_answer
An atom of Titanium has 24 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
How many electrons does an Oxygen atom have if its charge is -1?,9,short_answer
How many electrons does a Nickel atom have if its charge is +3?,25,short_answer
What is the charge of a Boron atom with 2 electrons?,+3;+ 3;3+;3 +;3,short_answer
How many electrons does a Boron atom have if its charge is -2?,7,short_answer
How many electrons does a Phosphorus atom have if its charge is -2?,17,short_answer
An atom of Titanium has a charge of -2. How many electrons are in the atom?,24,short_answer
How many electrons does a Zinc atom have if its charge is +2?,28,short_answer
An atom of Hydrogen has 2 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Sodium has a charge of 0. How many electrons are in the atom?,11,short_answer
An atom of Copper has a charge of -3. How many electrons are in the atom?,32,short_answer
How many electrons does a Lithium atom have if its charge is -3?,6,short_answer
What is the charge of a Nickel atom with 30 electrons?,-2;- 2;2-;2 -,short_answer
How many electrons does a Cobalt atom have if its charge is 0?,27,short_answer
How many electrons does a Chlorine atom have if its charge is +3?,14,short_answer
An atom of Lithium has a charge of -1. How many electrons are in the atom?,4,short_answer
An atom of Copper has 27 electrons. What is its charge?,+2;+ 2;2+;2 +;2,short_answer
An atom of Boron has a charge of +2. How many electrons are in the atom?,3,short_answer
What is the charge of a Sulfur atom with 17 electrons?,-1;- 1;1-;1 -,short_answer
What is the charge of a Zinc atom with 28 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Nickel has 29 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
How many electrons does a Beryllium atom have if its charge is -1?,5,short_answer
What is the charge of a Phosphorus atom with 14 electrons?,+1;+ 1;1+;1 +;1,short_answer
An atom of Magnesium has a charge of +1. How many electrons are in the atom?,11,short_answer
How many electrons does an Aluminum atom have if its charge is -1?,14,short_answer
What is the charge of a Silicon atom with 14 electrons?,0,short_answer
What is the charge of a Vanadium atom with 23 electrons?,0,short_answer
What is the charge of a Helium atom with 4 electrons?,-2;- 2;2-;2 -,short_answer
How many electrons does a Fluorine atom have if its charge is -3?,12,short_answer
What is the charge of a Cobalt atom with 29 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Potassium has a charge of 0. How many electrons are in the atom?,19,short_answer
An atom of Titanium has a charge of -2. How many electrons are in the atom?,24,short_answer
An atom of Nickel has a charge of +1. How many electrons are in the atom?,27,short_answer
An atom of Phosphorus has a charge of +1. How many electrons are in the atom?,14,short_answer
An atom of Calcium has a charge of -2. How many electrons are in the atom?,22,short_answer
What is the charge of a Neon atom with 10 electrons?,0,short_answer
An atom of Calcium has a charge of +3. How many electrons are in the atom?,17,short_answer
An atom of Nitrogen has 9 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
An atom of Silicon has 11 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
How many electrons does a Neon atom have if its charge is 0?,10,short_answer
How many electrons does a Sodium atom have if its charge is +2?,9,short_answer
How many electrons does a Bismuth atom have if its charge is +2?,81,short_answer
How many electrons does a Nitrogen atom have if its charge is -3?,10,short_answer
What is the charge of a Lithium atom with 0 electrons?,+3;+ 3;3+;3 +;3,short_answer
An atom of Beryllium has a charge of -2. How many electrons are in the atom?,6,short_answer
An atom of Magnesium has 11 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
An atom of Manganese has 26 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Vanadium has a charge of -1. How many electrons are in the atom?,24,short_answer
An atom of Carbon has 5 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
An atom of Titanium has a charge of -3. How many electrons are in the atom?,25,short_answer
How many electrons does a Magnesium atom have if its charge is 0?,12,short_answer
How many electrons does a Manganese atom have if its charge is +3?,22,short_answer
How many electrons does a Fluorine atom have if its charge is 0?,9,short_answer
An atom of Phosphorus has 12 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
How many electrons does a Zinc atom have if its charge is +1?,29,short_answer
What is the charge of a Lawrencium atom with 105 electrons?,-2;- 2;2-;2 -,short_answer
How many electrons does a Ytterbium atom have if its charge is +1?,69,short_answer
What is the charge of a Vanadium atom with 24 electrons?,-1;- 1;1-;1 -,short_answer
How many electrons does an Iron atom have if its charge is -1?,27,short_answer
What is the charge of an Aluminum atom with 10 electrons?,+3;+ 3;3+;3 +;3,short_answer
An atom of Oxygen has a charge of +2. How many electrons are in the atom?,6,short_answer
What is the charge of a Magnesium atom with 13 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Oxygen has 11 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Helium has 3 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Boron has 3 electrons. What is its charge?,+2;+ 2;2+;2 +;2,short_answer
An atom of Chromium has a charge of -3. How many electrons are in the atom?,27,short_answer
An atom of Phosphorus has 16 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
What is the charge of a Potassium atom with 19 electrons?,0,short_answer
An atom of Nitrogen has a charge of -2. How many electrons are in the atom?,9,short_answer
How many electrons does a Sulfur atom have if its charge is +3?,13,short_answer
How many electrons does a Silicon atom have if its charge is +1?,13,short_answer
An atom of Scandium has a charge of +3. How many electrons are in the atom?,18,short_answer
An atom of Titanium has 21 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Silicon atom have if its charge is +1?,13,short_answer
An atom of Nitrogen has a charge of -1. How many electrons are in the atom?,8,short_answer
How many electrons does a Sodium atom have if its charge is +1?,10,short_answer
An atom of Cobalt has 28 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Nitrogen has 7 electrons. What is its charge?,0,short_answer
What is the charge of a Copper atom with 27 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Beryllium has a charge of -2. How many electrons are in the atom?,6,short_answer
How many electrons does an Argon atom have if its charge is -1?,19,short_answer
How many electrons does a Titanium atom have if its charge is -3?,25,short_answer
An atom of Carbon has a charge of 0. How many electrons are in the atom?,6,short_answer
How many electrons does a Silver atom have if its charge is +2?,45,short_answer
An atom of Phosphorus has 14 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
An atom of Argon has 18 electrons. What is its charge?,0,short_answer
What is the charge of a Nitrogen atom with 5 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Cobalt has 29 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
An atom of Sodium has a charge of +3. How many electrons are in the atom?,8,short_answer
An atom of Vanadium has a charge of -3. How many electrons are in the atom?,26,short_answer
What is the charge of a Calcium atom with 20 electrons?,0,short_answer
An atom of Silicon has 14 electrons. What is its charge?,0,short_answer
An atom of Argon has 18 electrons. What is its charge?,0,short_answer
An atom of Calcium has 22 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
An atom of Sodium has 10 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does an Aluminum atom have if its charge is -1?,14,short_answer
How many electrons does a Potassium atom have if its charge is -2?,21,short_answer
What is the charge of a Hydrogen atom with 3 electrons?,-2;- 2;2-;2 -,short_answer
How many electrons does a Cobalt atom have if its charge is -2?,29,short_answer
An atom of Beryllium has 2 electrons. What is its charge?,+2;+ 2;2+;2 +;2,short_answer
An atom of Erbium has a charge of +2. How many electrons are in the atom?,66,short_answer
An atom of Nitrogen has a charge of -3. How many electrons are in the atom?,10,short_answer
An atom of Oxygen has a charge of -1. How many electrons are in the atom?,9,short_answer
How many electrons does a Nickel atom have if its charge is -1?,29,short_answer
An atom of Scandium has 23 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
An atom of Manganese has 24 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Vanadium atom have if its charge is +2?,21,short_answer
An atom of Beryllium has a charge of +1. How many electrons are in the atom?,3,short_answer
An atom of Chromium has 26 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Vanadium atom with 26 electrons?,-3;- 3;3-;3 -,short_answer
How many electrons does an Argon atom have if its charge is -2?,20,short_answer
An atom of Silicon has 13 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
What is the charge of an Argon atom with 17 electrons?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Potassium atom have if its charge is +1?,18,short_answer
An atom of Phosphorus has a charge of -3. How many electrons are in the atom?,18,short_answer
How many electrons does a Calcium atom have if its charge is +1?,19,short_answer
What is the charge of a Krypton atom with 35 electrons?,+1;+ 1;1+;1 +;1,short_answer
An atom of Calcium has 23 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Phosphorus has a charge of -1. How many electrons are in the atom?,16,short_answer
How many electrons does a Hydrogen atom have if its charge is -1?,2,short_answer
An atom of Cobalt has 28 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Argon has 19 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
What is the charge of a Sulfur atom with 15 electrons?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Silicon atom have if its charge is +2?,12,short_answer
An atom of Nickel has 26 electrons. What is its charge?,+2;+ 2;2+;2 +;2,short_answer
An atom of Argon has a charge of 0. How many electrons are in the atom?,18,short_answer
An atom of Fluorine has a charge of -1. How many electrons are in the atom?,10,short_answer
An atom of Argon has 19 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Chromium has a charge of -1. How many electrons are in the atom?,25,short_answer
An atom of Sulfur has a charge of +2. How many electrons are in the atom?,14,short_answer
An atom of Chromium has 21 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
What is the charge of a Vanadium atom with 26 electrons?,-3;- 3;3-;3 -,short_answer
An atom of Zinc has a charge of -1. How many electrons are in the atom?,31,short_answer
How many electrons does a Vanadium atom have if its charge is -1?,24,short_answer
An atom of Sulfur has a charge of -2. How many electrons are in the atom?,18,short_answer
What is the charge of a Zinc atom with 30 electrons?,0,short_answer
What is the charge of a Scandium atom with 19 electrons?,+2;+ 2;2+;2 +;2,short_answer
How many electrons does a Beryllium atom have if its charge is -3?,7,short_answer
An atom of Cobalt has a charge of -2. How many electrons are in the atom?,29,short_answer
An atom of Nitrogen has a charge of +3. How many electrons are in the atom?,4,short_answer
How many electrons does a Carbon atom have if its charge is 0?,6,short_answer
An atom of Titanium has a charge of 0. How many electrons are in the atom?,22,short_answer
An atom of Manganese has 22 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
How many electrons does a Calcium atom have if its charge is 0?,20,short_answer
An atom of Beryllium has a charge of -1. How many electrons are in the atom?,5,short_answer
An atom of Seaborgium has 108 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
How many electrons does a Neon atom have if its charge is +2?,8,short_answer
What is the charge of a Copper atom with 31 electrons?,-2;- 2;2-;2 -,short_answer
What is the charge of a Carbon atom with 4 electrons?,+2;+ 2;2+;2 +;2,short_answer
What is the charge of a Calcium atom with 19 electrons?,+1;+ 1;1+;1 +;1,short_answer
An atom of Carbon has 4 electrons. What is its charge?,+2;+ 2;2+;2 +;2,short_answer
What is the charge of a Chlorine atom with 19 electrons?,-2;- 2;2-;2 -,short_answer
How many electrons does a Nitrogen atom have if its charge is +2?,5,short_answer
An atom of Oxygen has a charge of +1. How many electrons are in the atom?,7,short_answer
What is the charge of a Silicon atom with 13 electrons?,+1;+ 1;1+;1 +;1,short_answer
What is the charge of a Sulfur atom with 14 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Vanadium has a charge of +1. How many electrons are in the atom?,22,short_answer
An atom of Oxygen has a charge of +1. How many electrons are in the atom?,7,short_answer
An atom of Fluorine has 8 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Scandium atom have if its charge is -3?,24,short_answer
What is the charge of a Zinc atom with 32 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Manganese has 23 electrons. What is its charge?,+2;+ 2;2+;2 +;2,short_answer
An atom of Neon has a charge of +3. How many electrons are in the atom?,7,short_answer
An atom of Carbon has 5 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
What is the charge of a Beryllium atom with 3 electrons?,+1;+ 1;1+;1 +;1,short_answer
An atom of Hydrogen has 2 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Argon has 21 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Argon has a charge of +1. How many electrons are in the atom?,17,short_answer
How many electrons does a Calcium atom have if its charge is +1?,19,short_answer
An atom of Oxygen has a charge of -3. How many electrons are in the atom?,11,short_answer
What is the charge of a Scandium atom with 23 electrons?,-2;- 2;2-;2 -,short_answer
What is the charge of a Mendelevium atom with 103 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Helium has a charge of +2. How many electrons are in the atom?,0,short_answer
An atom of Silicon has a charge of +2. How many electrons are in the atom?,12,short_answer
An atom of Manganese has 26 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
An atom of Cobalt has 27 electrons. What is its charge?,0,short_answer
An atom of Copper has a charge of +2. How many electrons are in the atom?,27,short_answer
An atom of Aluminum has a charge of +1. How many electrons are in the atom?,12,short_answer
An atom of Lithium has a charge of 0. How many electrons are in the atom?,3,short_answer
An atom of Potassium has a charge of +2. How many electrons are in the atom?,17,short_answer
An atom of Titanium has 25 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
How many electrons does a Chromium atom have if its charge is +2?,22,short_answer
How many electrons does a Sodium atom have if its charge is 0?,11,short_answer
An atom of Sodium has 14 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
What is the charge of a Lithium atom with 6 electrons?,-3;- 3;3-;3 -,short_answer
An atom of Calcium has a charge of +3. How many electrons are in the atom?,17,short_answer
An atom of Nickel has 31 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Fluorine has 9 electrons. What is its charge?,0,short_answer
How many electrons does a Calcium atom have if its charge is -3?,23,short_answer
What is the charge of a Bismuth atom with 86 electrons?,-3;- 3;3-;3 -,short_answer
An atom of Nihonium has 110 electrons. What is its charge?,+3;+ 3;3+;3 +;3,short_answer
An atom of Phosphorus has 14 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
An atom of Silicon has 16 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
An atom of Sodium has 10 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
How many electrons does a Fermium atom have if its charge is 0?,100,short_answer
An atom of Cobalt has a charge of +3. How many electrons are in the atom?,24,short_answer
An atom of Manganese has 24 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
An atom of Silicon has a charge of -1. How many electrons are in the atom?,15,short_answer
An atom of Carbon has 7 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
What is the charge of a Carbon atom with 6 electrons?,0,short_answer
An atom of Neon has 9 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
An atom of Neon has 9 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
An atom of Iron has 28 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Copper atom with 31 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Neon has a charge of -3. How many electrons are in the atom?,13,short_answer
What is the charge of a Manganese atom with 24 electrons?,+1;+ 1;1+;1 +;1,short_answer
An atom of Beryllium has a charge of +3. How many electrons are in the atom?,1,short_answer
What is the charge of a Scandium atom with 22 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Oxygen has 10 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Neon atom with 9 electrons?,+1;+ 1;1+;1 +;1,short_answer
An atom of Silicon has a charge of +2. How many electrons are in the atom?,12,short_answer
An atom of Boron has a charge of -3. How many electrons are in the atom?,8,short_answer
How many electrons does an Oxygen atom have if its charge is +1?,7,short_answer
An atom of Iodine has a charge of -3. How many electrons are in the atom?,56,short_answer
What is the charge of a Boron atom with 8 electrons?,-3;- 3;3-;3 -,short_answer
How many electrons does an Iron atom have if its charge is -3?,29,short_answer
An atom of Lithium has 4 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
What is the charge of a Copper atom with 29 electrons?,0,short_answer
What is the charge of a Nickel atom with 30 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Manganese has a charge of -3. How many electrons are in the atom?,28,short_answer
An atom of Chromium has 25 electrons. What is its charge?,-1;- 1;1-;1 -,short_answer
What is the charge of an Astatine atom with 85 electrons?,0,short_answer
What is the charge of a Zinc atom with 28 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Iron has 28 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Beryllium atom with 6 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Oganesson has a charge of -2. How many electrons are in the atom?,120,short_answer
An atom of Scandium has a charge of +3. How many electrons are in the atom?,18,short_answer
What is the charge of a Neptunium atom with 91 electrons?,+2;+ 2;2+;2 +;2,short_answer
What is the charge of a Lithium atom with 1 electrons?,+2;+ 2;2+;2 +;2,short_answer
An atom of Carbon has 8 electrons. What is its charge?,-2;- 2;2-;2 -,short_answer
What is the charge of a Silicon atom with 16 electrons?,-2;- 2;2-;2 -,short_answer
An atom of Boron has 5 electrons. What is its charge?,0,short_answer
What is the charge of a Nitrogen atom with 8 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Magnesium has 11 electrons. What is its charge?,+1;+ 1;1+;1 +;1,short_answer
What is the charge of a Calcium atom with 23 electrons?,-3;- 3;3-;3 -,short_answer
How many electrons does a Chlorine atom have if its charge is +3?,14,short_answer
How many electrons does a Sodium atom have if its charge is +3?,8,short_answer
An atom of Tellurium has 55 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
An atom of Nickel has a charge of -2. How many electrons are in the atom?,30,short_answer
What is the charge of a Hydrogen atom with 0 electrons?,+1;+ 1;1+;1 +;1,short_answer
What is the charge of a Silicon atom with 15 electrons?,-1;- 1;1-;1 -,short_answer
An atom of Cobalt has a charge of -1. How many electrons are in the atom?,28,short_answer
An atom of Chromium has a charge of -1. How many electrons are in the atom?,25,short_answer
An atom of Boron has 8 electrons. What is its charge?,-3;- 3;3-;3 -,short_answer
How many electrons does an Oxygen atom have if its charge is +2?,6,short_answer
How many electrons does a Cobalt atom have if its charge is +2?,25,short_answer
